Date,MA5,MA20,MA5_to_MA20,Price_to_MA20,Daily_Return,Lag1_Return,Lag2_Return,Volume_Change,Volatility_5d,Target
2025-02-12,230.28002014160157,229.63914337158204,1.002790799341132,1.0260664266523638,0.018270203159199028,0.021831762511780095,0.001187458730378399,-0.15776903258473818,0.018112965661075953,1
2025-02-13,231.98424072265624,229.83417510986328,1.0093548560033128,1.0453646120765847,0.01967319998593453,0.018270203159199028,0.021831762511780095,0.1850174500975834,0.019362793136139374,1
2025-02-14,235.41014404296874,230.65934982299805,1.0205965820315384,1.0548646403302395,0.012710697826131767,0.01967319998593453,0.018270203159199028,-0.23721185285214152,0.008289770681489577,0
2025-02-18,238.7564666748047,231.39260482788086,1.0318241019517516,1.0509630332975848,-0.0005314861821118511,0.012710697826131767,0.01967319998593453,0.19381507328309233,0.008997483117124106,1
2025-02-19,241.19358825683588,232.51042404174805,1.0373452685008597,1.047621618605829,0.0016360910581458832,-0.0005314861821118511,0.012710697826131767,-0.3403819960059399,0.009348308746868072,1
2025-02-20,242.97616577148438,233.61686782836915,1.0400625949235447,1.0467476304480097,0.0039204553000191655,0.0016360910581458832,-0.0005314861821118511,0.0034995435377993545,0.008471125229776104,0
2025-02-21,243.77593994140625,234.71783218383788,1.038591476724588,1.0406511592351548,-0.0011389591287577217,0.0039204553000191655,0.0016360910581458832,0.646117047117762,0.005614658534296234,1
2025-02-24,244.27330932617187,235.9396095275879,1.035321325720892,1.0417972611967508,0.006312366928012514,-0.0011389591287577217,0.0039204553000191655,-0.035170891810502036,0.003109288326689089,0
2025-02-25,244.78460998535155,236.80665130615233,1.033689757594203,1.0377308905514389,-0.00024272402154590367,0.006312366928012514,-0.0011389591287577217,-0.06454962748215343,0.0030517406347410877,0
2025-02-26,243.8873504638672,236.9241149902344,1.0293901508249585,1.0091697469452487,-0.027040308179115402,-0.00024272402154590367,0.006312366928012514,-0.07455642499057558,0.013431131567581099,0
2025-02-27,242.19032287597656,236.83473205566406,1.022613198553385,0.9966982580793842,-0.012730769284769683,-0.027040308179115402,-0.00024272402154590367,-0.07381801159482915,0.013149926479295472,1
